          80 ,        8969
          81 ,        2824
          81 ,        9334
          81 ,        1066
          81 ,        1703
          82 ,        4438
          82 ,        1023
          82 ,        2008
          82 ,        7655
          83 ,        3424
          83 ,        5736
          83 ,        2935
          83 ,         382
          84 ,         259
          84 ,        1419
          84 ,        6351
          84 ,        2563
          85 ,        6570
          85 ,        4036
          85 ,        2139
          85 ,        6173
          86 ,         606
          86 ,        8129
          86 ,        5672
          86 ,        6349
          87 ,         760
          87 ,         458
          87 ,        5653
          87 ,        3320
          88 ,        8854
          88 ,        7068
          88 ,        2970
          88 ,         901
          89 ,        9245
          89 ,         143
          89 ,        5046
          89 ,        4112
          90 ,        4937
          90 ,        9337
          90 ,        4307
          90 ,        6560
          91 ,        1886
          91 ,        4294
          91 ,        1414
          91 ,        1025
          92 ,         974
          92 ,        8365
          92 ,        8567
          92 ,        4912
          93 ,        4032
          93 ,        5269
          93 ,        6604
          93 ,        4799
          94 ,        9498
          94 ,        1776
          94 ,        3330
          94 ,        7948
          95 ,        3237
          95 ,        9277
          95 ,        3864
          95 ,        2706
          96 ,        1150
          96 ,        9904
          96 ,        8047
          96 ,        1910
          97 ,        2128
          97 ,        3567
          97 ,        4372
          97 ,        7438
          98 ,        2938
          98 ,        2676
          98 ,          58
          98 ,        1550
          99 ,        3787
          99 ,        4588
          99 ,        7040
          99 ,        1543
         100 ,        2652
         100 ,         392
         100 ,        4905
         100 ,        1394
         101 ,        1889
         101 ,        1405
         101 ,        7234
         101 ,        2386
         102 ,        9570
         102 ,        7070
         102 ,        9689
         102 ,        6147
         103 ,         236
         103 ,        4308
         103 ,        8636
         103 ,        3715
         104 ,        5383
         104 ,        1863
         104 ,        5000
         104 ,        3944
         105 ,        6046
         105 ,        3346
         105 ,         619
         105 ,        9392
         106 ,        5283
         106 ,        7009
         106 ,         666
         106 ,        6829
         107 ,        7643
         107 ,        8441
         107 ,        4296
         107 ,        3639
         108 ,        2925
         108 ,        2282
         108 ,        1893
         108 ,        5411
         109 ,        9842
         109 ,        7061
         109 ,        2312
         109 ,         676
         110 ,        5242
         110 ,         396
         110 ,        4512
         110 ,        8661
         111 ,        2611
         111 ,        1626
         111 ,        7179
         111 ,        4277
         112 ,        3487
         112 ,        4996
         112 ,        3669
         112 ,        6355
         113 ,        9678
         113 ,        2553
         113 ,        3515
         113 ,        2955
         114 ,        6832
         114 ,        1907
         114 ,        5856
         114 ,        6278
         115 ,        4991
         115 ,        7735
         115 ,        9805
         115 ,        2041
         116 ,        6383
         116 ,        8274
         116 ,        7389
         116 ,        4923
         117 ,        2168
         117 ,        5107
         117 ,        4090
         117 ,        6256
         118 ,        1549
         118 ,        4435
         118 ,        6531
         118 ,        7609
         119 ,        7469
         119 ,        2540
         119 ,        3133
         119 ,        9691
         120 ,        7707
         120 ,        8162
         120 ,        2465
         120 ,        5069
         121 ,        6957
         121 ,        2309
         121 ,        4805
         121 ,        6303
         122 ,        6508
         122 ,        6125
         122 ,        3873
         122 ,        9169
         123 ,        6878
         123 ,        7176
         123 ,        9148
         123 ,        2190
         124 ,        5470
         124 ,        4800
         124 ,        2798
         124 ,        1237
         125 ,        1602
         125 ,           9
         125 ,        8038
         125 ,        7542
         126 ,         709
         126 ,        4197
         126 ,        7342
         126 ,        5835
         127 ,        3086
         127 ,        8060
         127 ,        4285
         127 ,        7065
         128 ,        8078
         128 ,        1997
         128 ,        9168
         128 ,        5481
         129 ,        1390
         129 ,        9198
         129 ,        5066
         129 ,         673
         130 ,         254
         130 ,        6477
         130 ,        3659
         130 ,        3533
         131 ,        3287
         131 ,        4272
         131 ,        2333
         131 ,          67
         132 ,        5688
         132 ,        3696
         132 ,        5524
         132 ,        8534
         133 ,        8183
         133 ,        5306
         133 ,         977
         133 ,        4720
         134 ,        9576
         134 ,        2303
         134 ,        1432
         134 ,        6527
         135 ,         542
         135 ,        3608
         135 ,         852
         135 ,        1437
         136 ,        6327
         136 ,        4925
         136 ,        6472
         136 ,        5663
         137 ,        7980
         137 ,        4426
         137 ,        9224
         137 ,        4114
         138 ,        1776
         138 ,        9663
         138 ,         263
         138 ,        4473
         139 ,           1
         139 ,        5159
         139 ,        8373
         139 ,        9157
         140 ,        5480
         140 ,        6286
         140 ,        4095
         140 ,        2316
         141 ,        8172
         141 ,        2975
         141 ,         210
         141 ,        1551
         142 ,        6630
         142 ,        9750
         142 ,        4385
         142 ,        3408
         143 ,          89
         143 ,        1090
         143 ,         686
         143 ,        1407
         144 ,         184
         144 ,        2362
         144 ,        2901
         144 ,        2591
         145 ,        2416
         145 ,        7440
         145 ,        6867
         145 ,         789
         146 ,        9826
         146 ,        2177
         146 ,        6507
         146 ,        6548
         147 ,        8225
         147 ,        6285
         147 ,        1857
         147 ,        9306
         148 ,        2329
         148 ,        6396
         148 ,        5393
         148 ,        2095
         149 ,        3217
         149 ,        7555
         149 ,        2115
         149 ,         556
         150 ,        6358
         150 ,        3270
         150 ,        3244
         150 ,        2578
         151 ,        2929
         151 ,        7802
         151 ,        9890
         151 ,        9008
         152 ,        6404
         152 ,        8188
         152 ,        3781
         152 ,        1104
         153 ,        6241
         153 ,        9981
         153 ,        6501
         153 ,        3174
         154 ,          67
         154 ,        6917
         154 ,        3444
         154 ,        5168
         155 ,        4629
         155 ,        2668
         155 ,        8437
         155 ,        3572
         156 ,        1319
         156 ,        1899
         156 ,        9516
         156 ,        7703
         157 ,        5442
         157 ,        8451
         157 ,        1808
         157 ,        6933
         158 ,         274
         158 ,        2181
         158 ,        3514
         158 ,        1379
         159 ,        9163
         159 ,         860
         159 ,        9005
         159 ,        2084
         160 ,        3931
         160 ,        9431
         160 ,        6666
         160 ,        3476
         161 ,        6749
         161 ,        9843
         161 ,        9160
         161 ,         705
         162 ,        9786
         162 ,        6986
         162 ,        6534
         162 ,        2219
         163 ,        3270
         163 ,        7293
         163 ,        9217
         163 ,        3309
         164 ,        6426
         164 ,         743
         164 ,        9212
         164 ,        2755
         165 ,        8111
         165 ,        7483
         165 ,        6620
         165 ,         402
         166 ,        6508
         166 ,        5187
         166 ,        4421
         166 ,        2125
         167 ,        4167
         167 ,         265
         167 ,        4065
         167 ,        5082
         168 ,        6596
         168 ,        6997
         168 ,        2030
         168 ,         339
         169 ,        6034
         169 ,        6405
         169 ,        4642
         169 ,        2440
         170 ,        7018
         170 ,        1334
         170 ,        1282
         170 ,        9959
         171 ,        4629
         171 ,        7074
         171 ,        5822
         171 ,        6965
         172 ,         968
         172 ,        6773
         172 ,        6488
         172 ,        6183
         173 ,        8037
         173 ,        6823
         173 ,        6182
         173 ,        6291
         174 ,         219
         174 ,        3042
         174 ,         633
         174 ,        4874
         175 ,        1331
         175 ,        8089
         175 ,        7867
         175 ,        7349
         176 ,        1679
         176 ,        7104
         176 ,        4462
         176 ,         375
         177 ,        3996
         177 ,        6268
         177 ,        5130
         177 ,        1206
         178 ,         507
         178 ,        8967
         178 ,        2512
         178 ,        9458
         179 ,        8273
         179 ,        2790
         179 ,        3857
         179 ,         415
         180 ,         301
         180 ,        9896
         180 ,        9707
         180 ,        1272
         181 ,        7186
         181 ,        9347
         181 ,        2393
         181 ,        6031
         182 ,        3171
         182 ,        2120
         182 ,        4755
         182 ,        7386
         183 ,        1295
         183 ,        8024
         183 ,        4520
         183 ,        9020
         184 ,        4766
         184 ,        2770
         184 ,         144
         184 ,        7711
         185 ,        3507
         185 ,        6462
         185 ,        5287
         185 ,        3663
         186 ,         791
         186 ,        4319
         186 ,        5111
         186 ,        4697
         187 ,        1547
         187 ,        9199
         187 ,        7841
         187 ,        8153
         188 ,        3550
         188 ,        3792
         188 ,        1364
         188 ,        4218
         189 ,        3121
         189 ,        6715
         189 ,        2702
         189 ,        1903
         190 ,        2907
         190 ,        9958
         190 ,        5197
         190 ,        2985
         191 ,        5054
         191 ,        4988
         191 ,        1987
         191 ,        6193
         192 ,        8424
         192 ,        4111
         192 ,        8494
         192 ,        4611
         193 ,        8058
         193 ,        7417
         193 ,        6407
         193 ,        9582
         194 ,         892
         194 ,        1631
         194 ,        9450
         194 ,        3827
         195 ,        8069
         195 ,        6166
         195 ,        8631
         195 ,           1
         196 ,        9902
         196 ,        5074
         196 ,        3023
         196 ,        9509
         197 ,         484
         197 ,        4325
         197 ,        3511
         197 ,        1328
         198 ,        1680
         198 ,        7292
         198 ,        4729
         198 ,        4565
         199 ,        2442
         199 ,        5701
         199 ,        4137
         199 ,        3546
         200 ,        2236
         200 ,        1502
         200 ,        3630
         200 ,        6818
         201 ,        5353
         201 ,        8303
         201 ,        7691
         201 ,        4780
         202 ,        8198
         202 ,        8116
         202 ,        9580
         202 ,         563
         203 ,        9107
         203 ,        3508
         203 ,        6064
         203 ,        6244
         204 ,        7997
         204 ,        2866
         204 ,        7427
         204 ,         308
         205 ,         326
         205 ,        5390
         205 ,        7019
         205 ,        7617
         206 ,        7965
         206 ,        3486
         206 ,        1450
         206 ,        8827
         207 ,        2366
         207 ,        2775
         207 ,        7513
         207 ,        8480
         208 ,        8772
         208 ,        9191
         208 ,        3529
         208 ,        6208
         209 ,        9602
         209 ,        1451
         209 ,        8128
         209 ,        7894
         210 ,        8043
         210 ,         141
         210 ,         267
         210 ,        8938
         211 ,        8237
         211 ,        9455
         211 ,        3806
         211 ,        5390
         212 ,        5977
         212 ,        1193
         212 ,        9822
         212 ,        1698
         213 ,        5053
         213 ,        4137
         213 ,        2903
         213 ,        9785
         214 ,         485
         214 ,        6932
         214 ,        1923
         214 ,        5948
         215 ,        8044
         215 ,        7782
         215 ,        8033
         215 ,        9881
         216 ,         935
         216 ,         609
         216 ,        5673
         216 ,        4091
         217 ,        2455
         217 ,        7902
         217 ,        1016
         217 ,        7472
         218 ,         273
         218 ,        4947
         218 ,        7288
         218 ,        5289
         219 ,         174
         219 ,        5652
         219 ,        2559
         219 ,        4517
         220 ,        3797
         220 ,        7421
         220 ,        8400
         220 ,        6010
         221 ,        1141
         221 ,        3325
         221 ,        5294
         221 ,        2288
         222 ,        7479
         222 ,        6869
         222 ,        8945
         222 ,        2353
         223 ,          16
         223 ,        7897
         223 ,        7368
         223 ,        2072
         224 ,        7429
         224 ,        8194
         224 ,        4344
         224 ,        2217
         225 ,        6489
         225 ,        1515
         225 ,        5875
         225 ,        9186
         226 ,        8802
         226 ,        8427
         226 ,        2031
         226 ,        5531
         227 ,        3836
         227 ,        7722
         227 ,        4564
         227 ,        9635
         228 ,        2240
         228 ,         775
         228 ,        8371
         228 ,        9627
         229 ,        8718
         229 ,        7642
         229 ,        9391
         229 ,        9386
         230 ,        6385
         230 ,        5846
         230 ,        5548
         230 ,        5934
         231 ,          17
         231 ,        3728
         231 ,        4637
         231 ,        7560
         232 ,        4731
         232 ,        1927
         232 ,        7790
         232 ,        7403
         233 ,        3150
         233 ,        2347
         233 ,        4052
         233 ,        7481
         234 ,        4121
         234 ,        3558
         234 ,        9839
         234 ,        2895
         235 ,        4480
         235 ,        7741
         235 ,        1512
         235 ,           5
         236 ,         103
         236 ,        7069
         236 ,        6359
         236 ,        6715
         237 ,         278
         237 ,        1066
         237 ,        9719
         237 ,        6534
         238 ,        8686
         238 ,        5433
         238 ,         269
         238 ,        1725
         239 ,        4000
         239 ,        9195
         239 ,        3494
         239 ,        7195
         240 ,         960
         240 ,        3106
         240 ,        2015
         240 ,        6970
         241 ,        5177
         241 ,        4312
         241 ,        4019
         241 ,        2769
         242 ,        8023
         242 ,        3822
         242 ,        6270
         242 ,        4173
         243 ,        8923
         243 ,        7224
         243 ,        7096
         243 ,        3039
         244 ,        7705
         244 ,        9075
         244 ,        9334
         244 ,        9889
         245 ,        7214
         245 ,        9557
         245 ,        1227
         245 ,        6123
         246 ,        1372
         246 ,        5578
         246 ,        3101
         246 ,        6954
         247 ,        2333
         247 ,        8103
         247 ,        4439
         247 ,        8699
         248 ,        9200
         248 ,        4841
         248 ,        9369
         248 ,        1236
         249 ,        9668
         249 ,        9792
         249 ,        8085
         249 ,        2727
         250 ,          44
         250 ,        8633
         250 ,        9481
         250 ,        2500
         251 ,         931
         251 ,        8310
         251 ,         629
         251 ,        7646
         252 ,        8919
         252 ,        7654
         252 ,        7693
         252 ,        2662
         253 ,        7367
         253 ,        7990
         253 ,        9661
         253 ,        6603
         254 ,        9964
         254 ,         130
         254 ,        5641
         254 ,        3350
         255 ,        8744
         255 ,        9659
         255 ,        4871
         255 ,        3044
         256 ,        8240
         256 ,          33
         256 ,        6751
         256 ,        8847
         257 ,        4827
         257 ,        3506
         257 ,        6520
         257 ,        7388
         258 ,        8992
         258 ,        3139
         258 ,        6666
         258 ,        5519
         259 ,          84
         259 ,         410
         259 ,         308
         259 ,         309
         260 ,        8434
         260 ,        9727
         260 ,        9291
         260 ,        7657
         261 ,         594
         261 ,        9825
         261 ,        6797
         261 ,        8882
         262 ,         324
         262 ,        8648
         262 ,        9497
         262 ,        5967
         263 ,        3388
         263 ,        3330
         263 ,        6775
         263 ,         138
         264 ,        9270
         264 ,        8226
         264 ,        1054
         264 ,        3922
         265 ,        5031
         265 ,         167
         265 ,        3845
         265 ,        1493
         266 ,        5042
         266 ,         996
         266 ,        4434
         266 ,        3456
         267 ,        2470
         267 ,        6639
         267 ,         210
         267 ,        3280
         268 ,        2648
         268 ,        9256
         268 ,        1042
         268 ,        6952
         269 ,         238
         269 ,        6909
         269 ,        3917
         269 ,        4991
         270 ,        5343
         270 ,        7249
         270 ,        4717
         270 ,        9463
         271 ,        5503
         271 ,         332
         271 ,        3382
         271 ,        3751
         272 ,        4246
         272 ,        8637
         272 ,        5018
         272 ,        6322
         273 ,        2608
         273 ,        7003
         273 ,         218
         273 ,        9760
         274 ,         158
         274 ,        1035
         274 ,        5288
         274 ,        7010
         275 ,          69
         275 ,        9027
         275 ,        5323
         275 ,        4326
         276 ,        7519
         276 ,        8970
         276 ,        4214
         276 ,        7929
         277 ,        3264
         277 ,        9815
         277 ,        1919
         277 ,        1603
         278 ,        6982
         278 ,         237
         278 ,        4303
         278 ,        9750
         279 ,        3602
         279 ,        9085
         279 ,        1140
         279 ,        1763
         280 ,        8522
         280 ,        4835
         280 ,        7693
         280 ,          32
         281 ,        5200
         281 ,        5605
         281 ,        3656
         281 ,        4412
         282 ,        8466
         282 ,        7124
         282 ,        2751
         282 ,        6165
         283 ,        4325
         283 ,        6474
         283 ,        2527
         283 ,        1503
         284 ,        9696
         284 ,        4169
         284 ,        2453
         284 ,        4437
         285 ,        3882
         285 ,        3236
         285 ,        8957
         285 ,          34
         286 ,        1484
         286 ,        4397
         286 ,        2301
         286 ,        6212
         287 ,        2207
         287 ,        7175
         287 ,        4716
         287 ,        5825
         288 ,         523
         288 ,        1387
         288 ,        2281
         288 ,        2762
         289 ,        7165
         289 ,        6725
         289 ,        8235
         289 ,        3059
         290 ,        7996
         290 ,        4737
         290 ,        9784
         290 ,         797
         291 ,        1119
         291 ,        3706
         291 ,        1441
         291 ,        1383
         292 ,        5703
         292 ,        5500
         292 ,         776
         292 ,        8115
         293 ,        1904
         293 ,        9428
         293 ,        3287
         293 ,        5804
         294 ,        4183
         294 ,        7913
         294 ,        2927
         294 ,        2831
         295 ,        7490
         295 ,        1259
         295 ,        5069
         295 ,        6486
         296 ,         360
         296 ,        4166
         296 ,        4092
         296 ,        6454
         297 ,        8259
         297 ,        9913
         297 ,        2185
         297 ,        9495
         298 ,        1572
         298 ,        4089
         298 ,        2777
         298 ,         969
         299 ,        5141
         299 ,        2473
         299 ,        3570
         299 ,        9788
         300 ,        1984
         300 ,        3628
         300 ,        8709
         300 ,        1142
         301 ,         180
         301 ,        9645
         301 ,        5375
         301 ,        1343
         302 ,        6928
         302 ,        5619
         302 ,        4979
         302 ,        8655
         303 ,        6311
         303 ,        8551
         303 ,         476
         303 ,        1674
         304 ,        9747
         304 ,        5109
         304 ,        2929
         304 ,        3247
         305 ,        5236
         305 ,        2121
         305 ,           1
         305 ,        6989
         306 ,        6892
         306 ,        8655
         306 ,        1638
         306 ,        9852
         307 ,        8689
         307 ,         876
         307 ,        3256
         307 ,        1080
         308 ,        5994
         308 ,         259
         308 ,         608
         308 ,         204
         309 ,        9552
         309 ,        4956
         309 ,        6717
         309 ,         259
         310 ,        5624
         310 ,        3246
         310 ,        9989
         310 ,         690
         311 ,        8766
         311 ,        2114
         311 ,        8221
         311 ,        6218
         312 ,        3677
         312 ,        6134
         312 ,        9073
         312 ,        2899
         313 ,        9109
         313 ,        6190
         313 ,        2582
         313 ,        2998
         314 ,        4341
         314 ,        9490
         314 ,        3633
         314 ,        5682
         315 ,        7261
         315 ,        8860
         315 ,        3742
         315 ,        3172
         316 ,        5678
         316 ,        8050
         316 ,        5696
         316 ,        5090
         317 ,        9225
         317 ,        3496
         317 ,        6740
         317 ,        7621
         318 ,        5109
         318 ,        7477
         318 ,        9643
         318 ,        4748
         319 ,         609
         319 ,        8246
         319 ,        7546
         319 ,        4946
         320 ,        2517
         320 ,        7952
         320 ,        3656
         320 ,        1892
         321 ,        4860
         321 ,        1317
         321 ,        6840
         321 ,        7121
         322 ,        8030
         322 ,        9661
         322 ,        5828
         322 ,        7028
         323 ,        1064
         323 ,        6626
         323 ,        1571
         323 ,        4291
         324 ,         262
         324 ,        4817
         324 ,        7131
         324 ,        9767
         325 ,        1879
         325 ,        5668
         325 ,        4571
         325 ,         732
         326 ,        2901
         326 ,         205
         326 ,        3771
         326 ,        2672
         327 ,        2130
         327 ,        4132
         327 ,        1401
         327 ,        2232
         328 ,        1158
         328 ,        7683
         328 ,        2689
         328 ,         615
         329 ,        2957
         329 ,        4523
         329 ,        2286
         329 ,        4622
         330 ,        7882
         330 ,        5617
         330 ,        8189
         330 ,        7186
         331 ,        8737
         331 ,        6236
         331 ,        8635
         331 ,        3881
         332 ,         271
         332 ,        8046
         332 ,        6790
         332 ,        6015
         333 ,        7021
         333 ,        8980
         333 ,        2559
         333 ,        9901
         334 ,         458
         334 ,        1956
         334 ,        9613
         334 ,        7052
         335 ,        5360
         335 ,        1562
         335 ,        2822
         335 ,        4584
         336 ,         582
         336 ,        4386
         336 ,        7841
         336 ,         858
         337 ,        1554
         337 ,         786
         337 ,        9689
         337 ,         710
         338 ,        4710
         338 ,        5838
         338 ,        1046
         338 ,        3050
         339 ,        3578
         339 ,        3435
         339 ,         168
         339 ,        2259
         340 ,        4462
         340 ,        7224
         340 ,        3040
         340 ,        8683
         341 ,        8780
         341 ,         816
         341 ,        6830
         341 ,        9061
         342 ,        3155
         342 ,        2545
         342 ,        3091
         342 ,        1373
         343 ,        8696
         343 ,        7041
         343 ,        7139
         343 ,        8087
         344 ,        5582
         344 ,        6079
         344 ,        8341
         344 ,        4661
         345 ,        5239
         345 ,        6025
         345 ,        3426
         345 ,        9814
         346 ,        1669
         346 ,        9134
         346 ,        1021
         346 ,        1811
         347 ,        3525
         347 ,        9365
         347 ,        6820
         347 ,        1743
         348 ,        8849
         348 ,        5810
         348 ,        1524
         348 ,        5808
         349 ,        7735
         349 ,        3173
         349 ,        8911
         349 ,        8534
         350 ,        3286
         350 ,        1386
         350 ,        5733
         350 ,        9158
         351 ,        8196
         351 ,        4666
         351 ,        6777
         351 ,        9609
         352 ,        7642
         352 ,        9870
         352 ,        9742
         352 ,         871
         353 ,        6883
         353 ,        7202
         353 ,        7910
         353 ,        4308
         354 ,        4391
         354 ,        5196
         354 ,        2130
         354 ,        3754
         355 ,        6762
         355 ,        9610
         355 ,        3069
         355 ,        8193
         356 ,        7394
         356 ,         712
         356 ,        5171
         356 ,        8731
         357 ,        5948
         357 ,         794
         357 ,        9388
         357 ,         836
         358 ,        9675
         358 ,        9553
         358 ,         972
         358 ,        4572
         359 ,        4989
         359 ,        9448
         359 ,        1212
         359 ,        7307
         360 ,         296
         360 ,        7458
         360 ,        1555
         360 ,        6209
         361 ,        4866
         361 ,        5565
         361 ,         577
         361 ,        7476
         362 ,        4518
         362 ,        5782
         362 ,        5499
         362 ,        1427
         363 ,        9158
         363 ,        9670
         363 ,        5644
         363 ,        3973
         364 ,        7668
         364 ,        7730
         364 ,        2583
         364 ,        6258
         365 ,        8170
         365 ,        8660
         365 ,        5205
         365 ,        1763
         366 ,        1809
         366 ,        8404
         366 ,        4852
         366 ,         769
         367 ,        4522
         367 ,        6797
         367 ,        2809
         367 ,        3796
         368 ,        9046
         368 ,        2435
         368 ,        6794
         368 ,        9180
         369 ,        4263
         369 ,         752
         369 ,        7532
         369 ,        3329
         370 ,        2072
         370 ,        4411
         370 ,        3783
